AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode,scores,lon,lat
55 BAKER STREET,,LONDON,,Restaurant Associates @ BDO,Other catering premises,7841,0,0.9313427177956762,1740505,FY5Z4N-TBZS6T-0DSPGT,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 8EW,2026-03-17T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1563434', 'latitude': '51.5189051'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1563434,51.5189051
7-8 CORK STREET,,LONDON,,Restaurant Associates @ HSBC Cork Street,Other catering premises,7841,0,0.31056783357109,1797975,H98KJA-82VJP2-9PZJYW,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 3LH,2025-04-08T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1416308', 'latitude': '51.5103367'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1416308,51.5103367
FIFTH FLOOR SMITHSON TOWER 25 ST JAMES'S STREET,,LONDON,,Restaurant Associates @ HSBC LWC,Other catering premises,7841,0,0.4670276187366274,1832273,QAE759-T2YQWZ-MCD14J,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1A 1HA,2025-11-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1387869', 'latitude': '51.5068924'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1387869,51.5068924
23 KING STREET,ST JAMES'S,LONDON,,Restaurant Associates at BAM Funds,Restaurant/Cafe/Canteen,1,0,0.5099156752775883,1624427,NB1HMQ-5DMLRW-36LE2X,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 6QY,2023-12-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1376498', 'latitude': '51.5061549'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1376498,51.5061549
,50a Charlotte Street,,London,Restaurant Associates at Virgin,Restaurant/Cafe/Canteen,1,0,0.441613535865374,1904993,206933,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2NS,2026-04-02T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1354936', 'latitude': '51.519861'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1354936,51.519861
,40 Bernard Street,,,Restaurant Associates Compass Uk,Restaurant/Cafe/Canteen,1,0,0.8497968949038667,957152,82693,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1LE,2023-01-06T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.124717', 'latitude': '51.523375'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.124717,51.523375
FIFTH FLOOR (EXCLUDING EAST) 1 CURZON STREET,,LONDON,,Resturant Associates,Restaurant/Cafe/Canteen,1,0,0.5519273313856857,810147,15/00266/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 5HD,2022-10-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1453674', 'latitude': '51.507725'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1453674,51.507725
2 GEORGE COURT,,LONDON,,Retro Bar,Restaurant/Cafe/Canteen,1,0,0.6323138257982349,414454,01796/4000/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 6HH,2025-01-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1235785', 'latitude': '51.5091321'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1235785,51.5091321
79 BAKER STREET,,LONDON,,Reubens,Restaurant/Cafe/Canteen,1,0,0.9775139921830456,413272,01123/0079/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 6RG,2026-03-19T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1568397', 'latitude': '51.5198212'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1568397,51.5198212
,37-39 High Holborn,,London,REVOLT CYCLING,Retailers - other,4613,0,1.031060232415821,1858027,206467,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1V 6AA,2025-10-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1138701', 'latitude': '51.5184368'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1138701,51.5184368
1 DEAN STREET,,LONDON,,Reward Gateway/Edenred,Restaurant/Cafe/Canteen,1,0,0.2035602170155657,1786187,BMKB2H-SHA0B1-JGPXHZ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 3RB,2025-01-09T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1337215', 'latitude': '51.5158856'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1337215,51.5158856
7 BURLINGTON GARDENS,,LONDON,,RH Gallery,Restaurant/Cafe/Canteen,1,0,0.2766167478952798,1955280,FFMYA6-ERQAMQ-386RCS,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 3QG,2026-07-07T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1400657', 'latitude': '51.510168'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1400657,51.510168
17-19 GREAT WINDMILL STREET,,LONDON,,Rhino at Windmill,Pub/bar/nightclub,7843,0,0.182251948149372,1932721,ND76WN-X9LKBV-TMB1RR,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7JZ,2026-05-11T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1341685', 'latitude': '51.5112974'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1341685,51.5112974
LOWER GROUND FLOOR TO SECOND FLOOR 40 BERKELEY SQUARE,,LONDON,,Rhubarb Hospitality Collection,Other catering premises,7841,0,0.5312000250708975,1849321,L88J8B-M4XNYJ-MK5DZM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 5AL,2025-10-24T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1472191', 'latitude': '51.5096787'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1472191,51.5096787
29 FOUBERT'S PLACE,,LONDON,,Ria's,Restaurant/Cafe/Canteen,1,0,0.1125877993755474,1884203,L26P20-8P8VV2-RDZYY0,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 7QF,2025-11-07T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.139034', 'latitude': '51.5139106'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.139034,51.5139106
14-15 LANGHAM PLACE,,LONDON,,Richoux Langham Place,Restaurant/Cafe/Canteen,1,0,0.3991991640814467,1863927,H492GZ-Q3NPML-4RGDFF,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 2QS,2025-10-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1431972', 'latitude': '51.5175017'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1431972,51.5175017
172 PICCADILLY,,LONDON,,Richoux Piccadilly,Restaurant/Cafe/Canteen,1,0,0.4035815255012962,411631,00515/0172/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 9EJ,2023-01-11T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1394497', 'latitude': '51.5079551'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1394497,51.5079551
,1-3 Brunswick Centre,,London,Riding House Bloomsbury,Restaurant/Cafe/Canteen,1,0,0.9486646477842066,1582103,202141,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1AF,2023-06-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1237596', 'latitude': '51.5247104'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1237596,51.5247104
43 GREAT TITCHFIELD STREET,,LONDON,,Riding House Cafe,Restaurant/Cafe/Canteen,1,0,0.384386864712623,413748,01379/0043/0/002,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 7PQ,2025-05-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.14061865', 'latitude': '51.51843794'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.14061865,51.51843794
6 ST JAMES'S SQUARE,,LONDON,,Rio Tinto,Restaurant/Cafe/Canteen,1,0,0.3750614395782137,772808,15/00124/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 4JU,2025-03-04T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1349887', 'latitude': '51.508154'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1349887,51.508154
,46 Tottenham Court Road,,London,Rising Sun,Restaurant/Cafe/Canteen,1,0,0.4168181000602299,1798566,205486,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2ED,2025-01-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1333122', 'latitude': '51.5191974'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1333122,51.5191974
GROUND FLOOR 9 ST CHRISTOPHER'S PLACE,,LONDON,,Ristorante Olivelli,Restaurant/Cafe/Canteen,1,0,0.6095189204639406,414472,01862/0009/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 1NE,2025-11-03T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1502325', 'latitude': '51.5156885'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1502325,51.5156885
49 LEXINGTON STREET,,LONDON,,Rita's,Restaurant/Cafe/Canteen,1,0,0.0259939029598548,1368050,21/00277/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 9AP,2025-10-24T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1365007', 'latitude': '51.513124'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1365007,51.513124
SAVOY HOTEL 1 SAVOY HILL,,LONDON,,River Restaurant,Restaurant/Cafe/Canteen,1,0,0.7549232205652835,1411864,21/00647/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 0BP,2025-09-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.119899', 'latitude': '51.5099455'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.119899,51.5099455
British Film Institute,South Bank,London,,Riverfront Restaurant,Restaurant/Cafe/Canteen,1,0,1.0234014127877191,483033,05/00105/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE1 8XT,2025-12-05T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.115449', 'latitude': '51.506591'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.115449,51.506591
BASEMENT AND GROUND FLOOR 46 SOUTH MOLTON STREET,,LONDON,,Roasting Plant Coffee,Restaurant/Cafe/Canteen,1,0,0.4984335831576049,1494519,22/00207/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 5RX,2024-01-24T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1480688', 'latitude': '51.5139547'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1480688,51.5139547
,90 High Holborn,,London,Roasting Plant Coffee,Restaurant/Cafe/Canteen,1,0,0.8531928602352445,1427527,200502,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1V 6LJ,2026-04-07T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1182417', 'latitude': '51.5183361'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1182417,51.5183361
137 OXFORD STREET,,LONDON,,ROCKAWAY,Retailers - other,4613,0,0.1541620235147657,1834580,KNDDFY-T2N721-G71LF8,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 2HZ,2025-07-04T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1363511', 'latitude': '51.5157295'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1363511,51.5157295
141 WARDOUR STREET,,LONDON,,Rocket at Duolingo,Other catering premises,7841,0,0.0907738113252546,1886378,QP7E6C-GJ0BNY-X3N495,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0UT,2025-12-03T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1345285', 'latitude': '51.51397'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1345285,51.51397
20-21 LEICESTER SQUARE,,LONDON,,"Rocket Room, Leicester Square",Pub/bar/nightclub,7843,0,0.3634401491873635,1924103,HFP5H5-Y3RCL8-FN1ADW,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7JX,2026-04-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1292758', 'latitude': '51.5107698'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1292758,51.5107698
,38 Earlham Street,,London,Rococo Chocolates London Limited,Retailers - other,4613,0,0.462578069699371,1380765,199795,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9LA,2021-07-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.125749006867409', 'latitude': '51.5137405395508'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.125749006867409,51.5137405395508
BASEMENT AND GROUND FLOOR 17 VILLIERS STREET,,LONDON,,Rodeo Doughnuts,Takeaway/sandwich shop,7844,0,0.6432979963841982,1576250,22/00759/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 6NG,2022-12-14T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1240582', 'latitude': '51.5083304'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1240582,51.5083304
46 Fleet Street,London,,,Rodeo Doughnuts,Retailers - other,4613,0,1.1672483206047028,1092875,PI/000033270,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC4Y 1BP,2018-11-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.109365', 'latitude': '51.513984'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.109365,51.513984
UNIT C12 WEST ONE SHOPPING CENTRE 381 OXFORD STREET,,LONDON,,Rodeo Doughnuts,Takeaway/sandwich shop,7844,0,0.563158023617429,1832270,K734HC-0HXNYN-60ZLRM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 2JS,2025-05-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1495888', 'latitude': '51.5137898'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1495888,51.5137898
BASEMENT AND GROUND FLOOR 78 LONG ACRE,,LONDON,,Rodeo Doughnuts,Restaurant/Cafe/Canteen,1,0,0.6145603408810486,1794328,FF63WN-CZY9SC-J6LG09,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9NG,2025-01-14T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1223043', 'latitude': '51.5145343'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1223043,51.5145343
71-73 SHAFTESBURY AVENUE,,LONDON,,Rodizio Preto,Restaurant/Cafe/Canteen,1,0,0.2200457870118704,411764,00552/0071/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6LN,2025-03-27T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1317643', 'latitude': '51.5122933'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1317643,51.5122933
29 MARYLEBONE LANE,,LONDON,,Rohm Store,Retailers - other,4613,0,0.6500427492587619,1619554,B8DD7X-VD1DRV-G0ZCJC,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 2NQ,2023-07-18T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1507254', 'latitude': '51.5166854'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1507254,51.5166854
BASEMENT AND GROUND FLOOR 22 WOODSTOCK STREET,,LONDON,,Roji,Restaurant/Cafe/Canteen,1,0,0.4628300441355497,1544582,22/00569/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 2AP,2022-09-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1472544', 'latitude': '51.51378'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1472544,51.51378
,37 Charlotte Street,,London,Roka,Restaurant/Cafe/Canteen,1,0,0.3815992227228034,423668,10381,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 1RR,2025-10-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.135526', 'latitude': '51.5189898'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.135526,51.5189898
GROUND FLOOR WEST FRONT ALDWYCH HOUSE 71-91 ALDWYCH,,LONDON,,Roka Aldwych,Restaurant/Cafe/Canteen,1,0,0.8828348949719825,772753,14/00111/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2B 4HN,2026-04-08T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.11597', 'latitude': '51.5136594'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.11597,51.5136594
30 NORTH AUDLEY STREET,,LONDON,,Roka Mayfair,Restaurant/Cafe/Canteen,1,0,0.7350856122012768,665892,01474/0030/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 6ZF,2024-02-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.153562', 'latitude': '51.5128363'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.153562,51.5128363
12 NEW QUEBEC STREET,,LONDON,,Roketsu,Restaurant/Cafe/Canteen,1,0,0.9444450074563934,1413636,21/00678/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1H 7RP,2023-08-31T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1582069', 'latitude': '51.5155891'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1582069,51.5155891
THIRD FLOOR 23 SAVILE ROW,,LONDON,,Rokos Capital Management,Restaurant/Cafe/Canteen,1,0,0.2120358909986173,1098657,19/00005/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 2ET,2024-10-31T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1407983', 'latitude': '51.5119962'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1407983,51.5119962
Kings College Maughan Library,Chancery Lane,London,,Rolls CafÉ,School/college/university,7845,0,1.0923280267204554,293725,PI/000002443,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,WC2A 1LR,2023-11-08T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.111211', 'latitude': '51.515003'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.111211,51.515003
38 GEORGE STREET,,LONDON,,Romeo San,Restaurant/Cafe/Canteen,1,0,0.812715727878299,1809085,BF2NFP-BAW5Q1-XF6PWN,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 7DS,2025-05-27T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1540656', 'latitude': '51.5178441'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1540656,51.5178441
23A GANTON STREET,,LONDON,,Rosa's,Restaurant/Cafe/Canteen,1,0,0.1250498323343257,414346,01619/0023/A/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 9BW,2024-02-03T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1391803', 'latitude': '51.5127979'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1391803,51.5127979
,26 Earlham Street,,London,Rosa's Thai Cafe,Restaurant/Cafe/Canteen,1,0,0.3931704355548703,1031152,184082,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9LN,2025-03-06T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1273579', 'latitude': '51.5136079'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1273579,51.5136079
,48 Grafton Way,,London,Rosa's Thai Cafe,Restaurant/Cafe/Canteen,1,0,0.7123936890709126,1380781,199851,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 5DZ,2026-01-07T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1377376', 'latitude': '51.523782'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1377376,51.523782
BASEMENT AND GROUND FLOOR 100 BAKER STREET,,LONDON,,Rosa's Thai Cafe,Restaurant/Cafe/Canteen,1,0,0.994637608507185,1380219,21/00386/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 6TW,2026-07-03T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1565754', 'latitude': '51.5206534'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1565754,51.5206534
2 OLD PARK LANE,,LONDON,,Rose & Crown,Restaurant/Cafe/Canteen,1,0,0.8404909885670865,427925,00861/0002/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 1QN,2024-11-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1489292', 'latitude': '51.5041123'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1489292,51.5041123
,252 High Holborn,,,Rosewood London Hotel,Hotel/bed & breakfast/guest house,7842,0,0.8460749832379192,925811,84064,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1V 7EN,2026-03-24T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.117923', 'latitude': '51.517538'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.117923,51.517538
,5 Monmouth Street,,London,Rossodisera,Restaurant/Cafe/Canteen,1,0,0.432675557348707,425276,53131,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9DA,2023-01-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1266858', 'latitude': '51.5148831'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1266858,51.5148831
,50-52 Monmouth Street,,London,Rossopomodoro,Restaurant/Cafe/Canteen,1,0,0.3944050582587738,425865,61748,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9EP,2023-01-11T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1273497', 'latitude': '51.5131042'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1273497,51.5131042
3 PORTMAN MEWS SOUTH,,LONDON,,Roti Chai,Restaurant/Cafe/Canteen,1,0,0.8287023266820729,499580,10/00156/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1H 6AU,2025-09-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1556974', 'latitude': '51.5145605'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1556974,51.5145605
,40 Doric Way,,,Roti King,Restaurant/Cafe/Canteen,1,0,1.0984339054484002,785710,84308,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 1LH,2026-03-23T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.132077', 'latitude': '51.529158'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.132077,51.529158
26-27 ST MARTIN'S COURT,,LONDON,,Round Table Public House,Restaurant/Cafe/Canteen,1,0,0.4088042504324066,428174,01779/0026/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 4AL,2025-01-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1279589', 'latitude': '51.5109017'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1279589,51.5109017
146 STRAND,,LONDON,,Route Strand,Restaurant/Cafe/Canteen,1,0,0.7959671204252293,1737191,EG9BDM-G8X7JX-ZT0NPZ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 1JD,2026-02-04T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1182799', 'latitude': '51.5114662'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1182799,51.5114662
59 WELLS STREET,,LONDON,,Rovi,Takeaway/sandwich shop,7844,0,0.3024406855153697,1265881,20/00314/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1T 3PT,2025-10-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1387227', 'latitude': '51.5176532'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1387227,51.5176532
